Type,Price,Bedrooms,Is_Equiped_Kitchen,State,Facades,Swim_pool,Municipality,Region,TX_MUNTY_DESCR_NL,Average_Income,Bedroom_Bin_Code,Log_Living_Area,Sqrt_Total_Outdoor_Area
0,260000,2,0,1,4,1,4,2,232,29112.009816532005,2,4.356708826689592,11.832159566199232
0,375000,2,0,1,4,1,9,2,232,39880.409930547525,2,4.727387818712341,5.656854249492381
1,299000,4,1,2,4,1,7,1,232,30706.557562981663,3,5.170483995038151,4.614831870157771
1,299000,4,1,2,4,1,7,1,108,31074.861121926533,3,5.170483995038151,4.614831870157771
0,975000,10,0,2,2,0,10,1,232,30270.018399760407,4,6.144185634125646,4.614831870157771
0,325000,3,1,1,4,0,0,1,215,31835.61077492942,2,4.8283137373023015,4.614831870157771
0,249000,7,0,2,2,0,4,2,232,29112.009816532005,4,4.820281565605037,0.0
1,295000,2,1,6,2,0,4,2,181,38320.83794768023,2,4.795790545596741,19.1049731745428
1,269000,4,1,3,2,1,10,1,232,30270.018399760407,3,5.030437921392435,0.0
0,445000,3,1,3,0,1,7,1,107,29901.88590354923,2,4.584967478670572,4.614831870157771
0,170000,1,1,1,2,0,1,0,103,26407.902615637344,1,3.9318256327243257,2.23606797749979
1,289000,3,1,1,2,1,7,1,232,30706.557562981663,2,4.927253685157205,4.614831870157771
1,565000,4,1,2,3,0,0,1,232,31358.121710453855,3,5.484796933490655,4.614831870157771
1,795000,7,1,3,3,0,8,1,232,36107.18368952242,4,4.820281565605037,4.614831870157771
0,369000,4,1,1,3,0,9,2,232,39880.409930547525,3,5.123963979403259,4.614831870157771
1,369000,4,1,1,3,0,9,2,232,39880.409930547525,3,5.123963979403259,4.614831870157771
1,49000,4,1,1,3,0,5,2,232,32624.60033618776,3,4.983606621708336,7.745966692414834
1,209000,2,0,1,4,1,4,2,97,31202.367665027657,2,4.820281565605037,27.694764848252458
1,170000,3,1,1,2,0,2,2,232,25779.89450284783,2,5.093750200806762,0.0
0,399000,2,1,1,2,0,0,1,15,27334.969813259442,2,4.68213122712422,7.0710678118654755
0,980000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.948759890378168,5.477225575051661
0,650000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.68213122712422,8.246211251235321
0,275000,0,1,3,0,1,1,0,213,35952.10970823459,1,3.5553480614894135,1.4142135623730951
0,300000,0,1,3,0,1,1,0,213,35952.10970823459,1,3.6635616461296463,6.708203932499369
0,275000,0,1,3,0,1,1,0,213,35952.10970823459,1,3.5553480614894135,1.4142135623730951
0,645000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.736198448394496,2.8284271247461903
0,280000,0,1,3,0,1,1,0,213,35952.10970823459,1,3.5553480614894135,1.4142135623730951
0,265000,0,1,3,0,1,1,0,213,35952.10970823459,1,3.4965075614664802,0.0
0,350000,1,1,3,0,1,1,0,213,35952.10970823459,1,4.204692619390966,4.898979485566356
0,385000,1,1,3,0,1,1,0,213,35952.10970823459,1,4.23410650459726,0.0
0,735000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.9344739331306915,4.47213595499958
0,635000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.6913478822291435,9.539392014169456
0,635000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.736198448394496,2.8284271247461903
0,595000,2,1,3,0,1,1,0,213,35952.10970823459,2,4.584967478670572,2.8284271247461903
1,425000,5,0,2,4,0,0,1,232,31358.121710453855,3,5.159055299214529,4.614831870157771
0,290000,1,1,3,2,1,9,2,232,39880.409930547525,1,4.23410650459726,4.358898943540674
1,525000,4,0,1,4,0,7,1,232,30706.557562981663,3,4.820281565605037,0.0
1,495000,3,0,1,4,0,7,1,232,30706.557562981663,2,4.820281565605037,0.0
1,315000,3,0,3,3,0,10,1,232,30270.018399760407,2,4.867534450455582,0.0
1,239000,4,0,5,2,0,10,1,232,30270.018399760407,3,5.241747015059643,4.614831870157771
0,259000,1,1,3,3,0,0,1,15,27334.969813259442,1,4.2626798770413155,0.0
0,215000,1,1,3,3,0,0,1,15,27334.969813259442,1,3.970291913552122,0.0
1,395000,2,0,1,3,0,10,1,153,30826.18654090841,2,5.181783550292085,0.0
0,179000,2,1,2,2,0,0,1,232,31358.121710453855,2,4.3694478524670215,2.449489742783178
1,295000,3,0,4,4,0,3,1,209,32825.637970131764,2,4.875197323201151,0.0
0,399000,2,0,3,0,0,3,1,165,30086.043759276687,2,5.220355825078324,6.6332495807108
1,315000,5,0,2,4,0,0,1,232,31358.121710453855,3,4.875197323201151,0.0
0,145000,1,0,3,0,0,3,1,119,32142.137810544602,1,4.564348191467836,0.0
1,435000,4,0,1,4,0,8,1,232,36107.18368952242,3,4.820281565605037,0.0
0,150000,1,1,3,2,1,6,2,232,27685.1392926092,1,3.9318256327243257,2.6457513110645907
0,259000,2,0,5,0,1,9,2,232,39880.409930547525,2,4.290459441148391,3.0
1,345000,2,0,1,2,0,1,0,213,35952.10970823459,2,4.709530201312334,0.0
1,957000,4,0,1,4,0,0,1,144,33984.068466460165,3,5.723585101952381,4.47213595499958
0,229000,2,1,2,0,0,7,1,232,30706.557562981663,2,4.820281565605037,4.614831870157771
1,469000,3,1,2,3,0,0,1,203,34792.628223405045,2,5.187385805840755,23.706539182259394
0,175000,1,0,4,2,0,1,0,232,29190.307316645296,1,4.02535169073515,1.4142135623730951
1,469000,4,1,5,4,0,0,1,232,31358.121710453855,3,5.666426688112432,6.324555320336759
0,820000,6,1,3,2,0,1,0,232,29190.307316645296,4,5.638354669333745,7.54983443527075
0,225000,1,1,6,2,1,10,1,151,30948.428667554454,1,4.418840607796598,0.0
0,262500,2,0,1,0,0,0,1,104,32407.009839663326,2,4.61512051684126,4.614831870157771
0,175000,1,1,3,0,0,8,1,19,34534.216060062754,1,4.02535169073515,3.605551275463989
0,179000,1,1,3,2,1,6,2,11,28194.712499449764,1,4.532599493153256,4.614831870157771
0,990000,2,1,3,3,1,1,0,213,35952.10970823459,2,5.236441962829949,6.324555320336759
1,314000,4,0,1,4,0,10,1,232,30270.018399760407,3,5.056245805348308,4.614831870157771
0,199000,1,1,1,2,1,2,2,232,25779.89450284783,1,4.77912349311153,9.219544457292887
1,399000,4,1,1,4,0,6,2,232,27685.1392926092,3,5.123963979403259,3.7416573867739413
1,80000,2,0,4,2,0,2,2,232,25779.89450284783,2,5.0689042022202315,0.0
0,695000,5,1,3,2,0,1,0,59,24710.19126303893,3,5.442417710521793,4.47213595499958
0,154000,2,1,2,2,0,4,2,232,29112.009816532005,2,4.454347296253507,4.614831870157771
1,115000,3,0,7,0,0,2,2,98,26331.603836376384,2,5.049856007249537,4.614831870157771
1,325000,4,1,1,2,0,3,1,119,32142.137810544602,3,4.867534450455582,4.614831870157771
1,310000,3,1,1,2,0,0,1,212,28792.58529525781,2,5.049856007249537,0.0
1,125000,2,1,4,3,0,7,1,126,34026.30585902743,2,4.430816798843313,0.0
1,220000,2,1,5,3,1,4,2,232,29112.009816532005,2,4.7535901911063645,19.183326093250876
1,319000,5,1,5,4,1,4,2,232,29112.009816532005,3,5.384495062789089,22.58317958127243
0,390000,2,0,2,2,0,4,2,232,29112.009816532005,2,4.941642422609304,7.14142842854285
1,179999,3,1,1,2,0,2,2,232,25779.89450284783,2,5.0238805208462765,14.933184523068078
1,479000,4,1,2,0,0,0,1,177,32218.754835245683,3,5.293304824724492,0.0
1,398500,3,0,1,2,0,10,1,40,34593.09106632186,2,5.598421958998375,4.614831870157771
1,398500,3,0,1,2,0,10,1,40,34593.09106632186,2,5.598421958998375,4.614831870157771
0,495000,3,1,4,0,1,1,0,232,29190.307316645296,2,4.962844630259907,5.0990195135927845
1,239900,2,0,4,2,0,0,1,232,31358.121710453855,2,4.795790545596741,7.0710678118654755
0,305000,1,1,1,0,0,7,1,232,30706.557562981663,1,4.718498871295094,4.614831870157771
0,271650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.430816798843313,9.486832980505138
0,248650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.343805421853684,2.449489742783178
0,243650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.290459441148391,2.449489742783178
0,258650,1,1,2,2,0,7,1,232,30706.557562981663,1,4.6443908991413725,2.23606797749979
0,248650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.356708826689592,2.449489742783178
0,253650,1,1,2,2,0,7,1,232,30706.557562981663,1,4.51085950651685,2.449489742783178
0,335000,2,1,1,0,0,3,1,119,32142.137810544602,2,4.564348191467836,3.1622776601683795
0,899000,13,1,1,4,1,4,2,232,29112.009816532005,5,6.658011045870748,21.047565179849187
1,899000,13,1,1,4,1,4,2,232,29112.009816532005,5,6.658011045870748,21.047565179849187
0,269000,1,1,3,2,1,8,1,83,28527.51984691505,1,4.2626798770413155,3.1622776601683795
1,399000,4,0,1,3,0,0,1,55,34877.08234430525,3,5.1647859739235145,0.0
0,269000,1,1,3,2,1,1,0,213,35952.10970823459,1,4.2626798770413155,3.1622776601683795
1,219900,2,0,2,3,0,6,2,232,27685.1392926092,2,4.867534450455582,4.614831870157771
1,279000,3,0,2,4,0,9,2,232,39880.409930547525,2,4.61512051684126,4.614831870157771
1,400000,3,0,1,0,1,2,2,232,25779.89450284783,2,5.484796933490655,12.0
0,395000,2,1,3,2,1,9,2,232,39880.409930547525,2,4.564348191467836,3.872983346207417
1,395000,3,0,1,4,0,6,2,232,27685.1392926092,2,5.351858133476067,33.391615714128
0,219000,2,1,5,2,0,1,0,146,24290.646522599087,2,4.394449154672439,0.0
0,395000,3,1,1,2,0,3,1,0,31823.58151691327,2,5.170483995038151,4.614831870157771
1,490000,2,1,4,4,0,8,1,232,36107.18368952242,2,5.631211781821365,25.185247133784966
0,250000,2,1,1,2,0,3,1,0,31823.58151691327,2,5.298317366548036,5.477225575051661
0,219000,2,1,1,0,0,7,1,74,32369.913632377484,2,4.634728988229636,4.614831870157771
1,375000,3,1,6,2,0,3,1,0,31823.58151691327,2,4.955827057601261,4.614831870157771
1,265000,3,0,4,3,0,3,1,0,31823.58151691327,2,5.056245805348308,0.0
1,520000,3,1,1,3,0,8,1,19,34534.216060062754,2,5.043425116919247,4.614831870157771
0,165000,1,0,1,0,0,3,1,0,31823.58151691327,1,3.9889840465642745,0.0
1,269500,3,0,3,2,0,7,1,232,30706.557562981663,2,4.844187086458591,3.1622776601683795
1,275000,4,0,5,2,0,7,1,232,30706.557562981663,3,5.093750200806762,2.449489742783178
0,267000,2,0,3,0,0,7,1,232,30706.557562981663,2,4.820281565605037,0.0
1,129000,0,0,7,4,0,3,1,232,31617.39646234478,1,4.820281565605037,0.0
1,490000,10,0,4,4,1,3,1,232,31617.39646234478,4,6.244166900663736,4.614831870157771
0,271650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.430816798843313,9.486832980505138
0,243650,2,1,2,2,0,7,1,232,30706.557562981663,2,4.290459441148391,2.449489742783178
0,395000,5,1,4,2,0,4,2,232,29112.009816532005,3,7.170888478512505,0.0
1,320000,3,0,3,2,0,10,1,232,30270.018399760407,2,5.272999558563747,25.25866188063018
0,139000,1,0,3,0,0,10,1,71,31243.71424783984,1,3.9889840465642745,0.0
1,585000,5,0,4,4,0,8,1,232,36107.18368952242,3,5.537334267018537,0.0
1,299000,4,0,1,0,0,10,1,232,30270.018399760407,3,5.683579767338681,4.614831870157771
1,649000,3,1,2,3,0,8,1,232,36107.18368952242,2,5.3230099791384085,0.0
1,249000,2,0,3,4,0,10,1,58,31549.981281934695,2,4.51085950651685,4.614831870157771
0,249000,2,0,3,0,0,10,1,58,31549.981281934695,2,4.51085950651685,4.614831870157771
1,299000,3,0,5,2,0,0,1,232,31358.121710453855,2,5.056245805348308,6.928203230275509
0,535000,3,0,3,0,0,7,1,232,30706.557562981663,2,5.236441962829949,8.48528137423857
0,165000,2,1,1,2,0,0,1,232,31358.121710453855,2,4.330733340286331,1.7320508075688772
1,769000,3,1,3,3,1,7,1,232,30706.557562981663,2,5.308267697401205,4.614831870157771
0,115000,1,1,1,2,0,4,2,232,29112.009816532005,1,4.110873864173311,2.23606797749979
1,160000,3,0,4,2,1,5,2,232,32624.60033618776,2,4.912654885736052,0.0
1,299000,3,1,1,4,1,8,1,31,35304.69920586932,2,4.875197323201151,4.614831870157771
0,230000,2,1,5,2,1,1,0,103,26407.902615637344,2,4.564348191467836,2.449489742783178
0,195000,2,0,1,2,0,3,1,32,30242.50969030411,2,4.653960350157523,2.23606797749979
1,629000,2,0,1,2,1,3,1,232,31617.39646234478,2,5.942799375126701,4.0
1,470000,3,0,2,2,0,0,1,232,31358.121710453855,2,4.948759890378168,3.3166247903554
1,279000,1,1,1,3,0,0,1,29,34425.44826301505,1,4.605170185988092,0.0
1,699000,5,1,3,4,1,4,2,25,31557.579635374295,3,5.69035945432406,19.078784028338912
0,149000,1,0,1,0,0,6,2,232,27685.1392926092,1,3.8501476017100584,0.0
0,195000,3,1,1,3,0,2,2,232,25779.89450284783,2,4.836281906951478,0.0
0,595000,4,0,2,0,0,0,1,195,32502.56470392309,3,5.541263545158426,9.746794344808963
0,860000,6,1,1,3,0,1,0,232,29190.307316645296,4,6.679599185844383,4.614831870157771
0,195000,1,1,1,0,0,1,0,59,24710.19126303893,1,3.871201010907891,4.614831870157771
0,425000,2,1,5,0,0,1,0,59,24710.19126303893,2,4.653960350157523,4.614831870157771
1,339000,3,1,5,3,0,8,1,102,35952.001364688374,2,5.262690188904886,4.614831870157771
1,285000,1,0,6,0,0,10,1,58,31549.981281934695,1,4.454347296253507,4.614831870157771
1,145000,3,1,1,2,1,10,1,232,30270.018399760407,2,4.709530201312334,7.483314773547883
1,849000,4,1,1,4,1,10,1,232,30270.018399760407,3,5.501258210544727,4.614831870157771
1,177500,2,1,1,2,1,7,1,87,28893.22531758631,2,4.709530201312334,4.614831870157771
1,195000,2,0,1,4,0,7,1,228,29433.854547895207,2,4.653960350157523,0.0
0,139000,1,0,2,2,0,1,0,232,29190.307316645296,1,4.290459441148391,4.614831870157771
0,500000,4,1,5,2,0,1,0,216,26289.640321007417,3,5.564520407322694,4.614831870157771
0,298500,2,0,3,0,0,10,1,58,31549.981281934695,2,4.477336814478207,2.6457513110645907
1,535000,3,1,1,4,0,7,1,232,30706.557562981663,2,5.877735781779639,4.614831870157771
0,339000,2,0,1,0,0,7,1,232,30706.557562981663,2,4.804021044733257,2.6457513110645907
0,745000,3,0,1,0,0,10,1,232,30270.018399760407,2,5.1298987149230735,4.614831870157771
0,199000,1,0,3,0,0,10,1,42,26695.28528963925,1,4.02535169073515,4.614831870157771
0,249000,2,1,1,2,1,1,0,232,29190.307316645296,2,4.532599493153256,2.8284271247461903
1,419000,3,0,3,3,0,0,1,232,31358.121710453855,2,5.225746673713202,4.614831870157771
1,330000,3,1,1,3,1,4,2,125,24261.684067416172,2,5.117993812416755,9.0
1,369000,2,1,3,4,1,8,1,19,34534.216060062754,2,5.683579767338681,21.477818166420533
1,169000,3,0,2,3,0,3,1,232,31617.39646234478,2,4.955827057601261,4.614831870157771
1,224500,4,0,2,4,0,3,1,232,31617.39646234478,3,5.3471075307174685,0.0
1,139000,2,1,1,2,0,2,2,67,22610.621913936528,2,4.61512051684126,21.97726097583591
0,130000,3,0,4,2,0,2,2,232,25779.89450284783,2,4.709530201312334,0.0
1,310000,2,1,5,2,1,0,1,232,31358.121710453855,2,4.795790545596741,10.246950765959598
1,730000,60,0,1,3,0,1,0,59,24710.19126303893,5,4.820281565605037,0.0
0,760000,3,1,3,3,1,9,2,232,39880.409930547525,2,5.170483995038151,5.291502622129181
1,239500,3,1,2,2,0,2,2,232,25779.89450284783,2,4.74493212836325,4.614831870157771
0,359000,2,1,1,2,0,8,1,116,32168.869747808552,2,4.564348191467836,4.614831870157771
1,449000,3,1,1,2,1,8,1,157,34558.824976419324,2,4.983606621708336,7.700433311822386
1,249000,4,0,1,3,0,4,2,23,30786.09653347088,3,5.537334267018537,0.0
1,229000,4,0,4,2,0,0,1,122,31024.111896410206,3,4.836281906951478,0.0
1,415000,5,1,1,4,0,7,1,232,30706.557562981663,3,5.327876168789581,24.899799195977465
0,390000,4,0,1,2,0,1,0,232,29190.307316645296,3,4.77912349311153,4.614831870157771
1,675000,5,0,1,4,0,8,1,232,36107.18368952242,3,5.552959584921617,4.614831870157771
1,449000,3,1,3,3,0,0,1,232,31358.121710453855,2,4.948759890378168,4.614831870157771
1,59000,3,0,4,2,0,2,2,67,22610.621913936528,2,4.890349128221754,6.855654600401044
0,169000,1,0,5,3,1,7,1,232,30706.557562981663,1,3.784189633918261,4.242640687119285
0,199000,2,1,3,2,1,2,2,232,25779.89450284783,2,4.795790545596741,4.614831870157771
1,575000,5,1,1,4,1,2,2,232,25779.89450284783,3,6.361302477572996,4.614831870157771
1,215000,3,1,5,2,0,8,1,232,36107.18368952242,2,5.198497031265826,12.136584082427142
0,125000,1,1,1,2,0,5,2,232,32624.60033618776,1,4.174387269895637,0.0
1,239000,2,1,5,2,0,7,1,107,29901.88590354923,2,5.198497031265826,0.0
0,170000,1,0,2,0,1,2,2,232,25779.89450284783,1,4.820281565605037,0.0
0,350000,1,1,3,0,1,1,0,92,27807.79985728435,1,4.04305126783455,4.614831870157771
1,685000,5,1,2,4,1,7,1,232,30706.557562981663,3,5.966146739123692,62.34016901797607
1,685000,5,1,2,4,1,7,1,108,31074.861121926533,3,5.966146739123692,62.34016901797607
1,235000,2,1,4,2,0,8,1,232,36107.18368952242,2,4.836281906951478,12.24744871391589
1,319000,3,1,4,2,0,8,1,232,36107.18368952242,2,5.111987788356544,12.165525060596439
1,175000,2,1,4,2,0,8,1,232,36107.18368952242,2,4.330733340286331,9.38083151964686
0,275000,2,1,1,2,0,7,1,232,30706.557562981663,2,4.882801922586371,2.8284271247461903
1,159000,3,1,2,3,1,7,1,232,30706.557562981663,2,4.820281565605037,0.0
0,621500,2,0,3,0,0,0,1,15,27334.969813259442,2,4.859812404361672,4.47213595499958
0,546495,3,1,3,0,0,0,1,15,27334.969813259442,2,4.948759890378168,6.244997998398398
0,472300,2,1,1,0,0,0,1,15,27334.969813259442,2,4.804021044733257,4.795831523312719
1,520000,3,0,2,4,1,4,2,232,29112.009816532005,2,5.332718793265369,39.370039370059054
1,159000,3,1,2,3,1,7,1,232,30706.557562981663,2,5.0238805208462765,0.0
0,565000,3,1,1,2,0,1,0,232,29190.307316645296,2,5.1647859739235145,10.099504938362077
1,430000,5,0,1,4,1,6,2,232,27685.1392926092,3,5.170483995038151,5.477225575051661
1,549000,4,1,3,0,0,5,2,232,32624.60033618776,3,5.017279836814924,29.005114603976725
1,279000,4,0,2,3,0,7,1,232,30706.557562981663,3,5.43372200355424,4.795831523312719
1,279000,3,0,1,4,0,0,1,27,31297.02399943513,2,5.2832037287379885,0.0
0,159500,2,0,4,0,0,10,1,232,30270.018399760407,2,4.3694478524670215,0.0
1,225000,3,0,4,4,0,10,1,232,30270.018399760407,2,5.043425116919247,0.0
1,179900,2,0,4,2,0,8,1,117,30337.78758000008,2,4.6913478822291435,10.14889156509222
1,189900,4,0,4,4,0,8,1,117,30337.78758000008,3,4.875197323201151,0.0
1,785000,3,0,1,4,0,8,1,114,37600.922861259096,2,5.564520407322694,5.0990195135927845
1,795000,3,0,3,4,1,0,1,232,31358.121710453855,2,5.278114659230517,0.0
0,269000,2,0,1,3,0,0,1,171,31848.429243891944,2,4.2626798770413155,4.614831870157771
1,499000,3,0,1,2,0,0,1,232,31358.121710453855,2,5.673323267171493,8.018520635991646
0,270000,2,0,5,0,0,7,1,107,29901.88590354923,2,4.31748811353631,1.7320508075688772
0,190000,1,0,1,2,0,8,1,2,32603.14664489695,1,4.356708826689592,0.0
0,215000,2,1,6,2,1,2,2,232,25779.89450284783,2,4.543294782270004,2.6457513110645907
1,365000,2,0,1,2,0,0,1,212,28792.58529525781,2,5.327876168789581,4.614831870157771
1,425000,3,0,3,3,0,0,1,195,32502.56470392309,2,4.820281565605037,4.614831870157771
1,745000,5,1,2,4,0,0,1,217,37362.052646615,3,6.091309882077698,4.614831870157771
0,299000,3,1,1,2,1,1,0,140,26538.347623312744,2,4.700480365792417,2.8284271247461903
1,309000,3,1,5,2,0,8,1,52,39838.21970096712,2,5.049856007249537,0.0
0,218569,1,0,3,0,0,0,1,232,31358.121710453855,1,4.356708826689592,2.8284271247461903
0,260346,2,0,3,0,0,0,1,232,31358.121710453855,2,4.499809670330265,2.6457513110645907
0,251823,2,0,3,0,0,0,1,232,31358.121710453855,2,4.477336814478207,3.0
0,234932,1,0,3,0,0,0,1,232,31358.121710453855,1,4.276666119016055,4.123105625617661
0,260165,2,0,3,0,0,0,1,232,31358.121710453855,2,4.499809670330265,3.0
0,216500,0,0,2,2,1,1,0,59,24710.19126303893,1,3.258096538021482,0.0
1,385000,3,0,1,0,0,10,1,232,30270.018399760407,2,4.890349128221754,0.0
1,250000,4,1,1,0,0,2,2,232,25779.89450284783,3,5.493061443340548,0.0
0,231736,1,0,3,0,0,4,2,232,29112.009816532005,1,4.2626798770413155,4.69041575982343
0,356000,2,0,2,0,0,3,1,32,30242.50969030411,2,4.61512051684126,6.48074069840786
1,189000,4,0,4,2,0,10,1,232,30270.018399760407,3,5.375278407684165,6.164414002968976
0,235000,2,1,2,4,0,1,0,232,29190.307316645296,2,4.770684624465665,5.0
0,209000,1,0,1,0,0,10,1,187,26968.364568094898,1,4.007333185232471,0.0
1,395000,4,1,1,2,0,8,1,30,37961.10090018443,3,5.402677381872279,0.0
1,759000,3,1,3,4,1,10,1,232,30270.018399760407,2,5.641907070938114,25.69046515733026
0,190000,3,0,1,4,1,4,2,222,29281.59945986243,2,4.859812404361672,0.0
1,675000,4,1,1,4,1,8,1,190,43248.9728886356,3,5.459585514144159,26.795522013948524
0,159000,1,1,3,0,1,8,1,232,36107.18368952242,1,4.007333185232471,4.614831870157771
0,179000,1,1,2,0,0,2,2,232,25779.89450284783,1,4.442651256490317,3.1622776601683795
1,275000,4,0,1,0,0,10,1,40,34593.09106632186,3,5.1298987149230735,4.614831870157771
1,189000,3,0,4,3,0,3,1,232,31617.39646234478,2,4.990432586778736,0.0
1,889000,5,1,1,0,0,0,1,84,33739.30443594303,3,5.817111159963204,4.614831870157771
1,889000,5,1,1,0,0,0,1,84,33739.30443594303,3,5.817111159963204,4.614831870157771
0,349000,2,1,1,3,0,10,1,232,30270.018399760407,2,5.181783550292085,4.614831870157771
1,295000,3,0,1,4,0,2,2,232,25779.89450284783,2,5.225746673713202,4.614831870157771
1,394000,3,1,3,2,0,6,2,232,27685.1392926092,2,5.135798437050262,1.0
1,299000,4,1,1,2,1,8,1,116,32168.869747808552,3,5.043425116919247,12.083045973594572
1,245000,3,1,3,3,0,2,2,232,25779.89450284783,2,5.14166355650266,21.709368327747907
1,365000,3,0,1,4,0,0,1,76,31295.152957943825,2,5.303304908059076,0.0
0,295000,2,1,3,3,1,8,1,19,34534.216060062754,2,4.48863636973214,2.6457513110645907
0,295000,2,1,3,2,1,8,1,19,34534.216060062754,2,4.499809670330265,2.8284271247461903
0,295000,2,1,3,2,1,8,1,19,34534.216060062754,2,4.499809670330265,3.4641016151377544
0,295000,2,1,3,3,1,8,1,19,34534.216060062754,2,4.48863636973214,3.1622776601683795
0,260000,2,0,1,0,0,0,1,15,27334.969813259442,2,4.189654742026425,2.8284271247461903
0,249000,1,0,2,2,0,0,1,232,31358.121710453855,1,4.219507705176107,0.0
0,595000,3,0,1,2,1,0,1,15,27334.969813259442,2,5.356586274672012,2.6457513110645907
0,297000,2,1,3,4,1,7,1,232,30706.557562981663,2,4.290459441148391,4.0
1,524000,3,1,2,4,0,0,1,85,37680.97418735411,2,5.5053315359323625,4.614831870157771
1,139000,2,0,4,3,0,6,2,232,27685.1392926092,2,4.709530201312334,4.242640687119285
1,385000,3,1,2,2,1,3,1,119,32142.137810544602,2,5.198497031265826,4.614831870157771
1,314120,3,0,1,2,1,10,1,232,30270.018399760407,2,4.990432586778736,0.0
1,318524,3,0,1,3,1,10,1,232,30270.018399760407,2,4.919980925828125,0.0
